seed,balance_score,size_ratio,state_l1,drift_score,month_overlap,month_div,min_val,max_val,hybrid
302,1.6827957114940797,1.5862068965517242,0.5482944074711777,-0.6256076048754299,0.31753968253968257,0.9431472874151124,58,92,1.2448703880812788
189,1.6718428785667054,1.7551020408163265,0.4583704188751895,-0.6053633138611118,0.33551587301587305,0.9408791868769848,49,86,1.2480885588639272
71,1.9141143475555928,1.75,0.5820571737777964,-0.9489828904534786,0.20785714285714282,1.1568400333106215,56,98,1.2498263242381578
6,1.8374681810974818,1.6415094339622642,0.5979793735676088,-0.8386843075788308,0.24928571428571428,1.0879700218645452,53,87,1.2503891657923
196,1.7955413944794691,1.9583333333333333,0.418604030573068,-0.7751890756302522,0.24742063492063487,1.0226097105508871,48,94,1.2529090415382926
299,1.8655199554999307,1.9574468085106382,0.45403657349464616,-0.8731677018633539,0.2516666666666667,1.1248343685300206,47,92,1.254302564195583
221,1.7677902925208653,1.9545454545454546,0.40662241898770535,-0.7292052910348222,0.3202777777777778,1.0494830688126,44,86,1.2573465887964899
440,1.8194243860180932,1.9545454545454546,0.4324394657363193,-0.7998654901459279,0.25515873015873014,1.055024220304658,44,86,1.2595185429159437
283,1.920274732045214,1.631578947368421,0.6443478923383965,-0.9326922084623324,0.2117857142857143,1.1444779227480466,57,93,1.2673901861215815
197,1.8272980200752673,1.7037037037037037,0.5617971581857818,-0.7991973559236988,0.2546031746031746,1.0538005305268734,54,92,1.2678598709286781
4,1.7970944309927361,1.3898305084745763,0.7036319612590799,-0.7556861162544113,0.2644444444444445,1.0201305606988558,59,82,1.2681141496146484
403,1.7423834718316389,1.9574468085106382,0.39246833166050027,-0.6773525037201287,0.3357539682539683,1.013106471974097,47,92,1.2682367192275488
489,1.7209232360863693,1.7407407407407407,0.4900912476728143,-0.6447590066959592,0.291547619047619,0.9363066257435781,54,94,1.269591931399198
